notebook_link,version_link,version_number,notebook_type,has_error,diff
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=142454189,10,regular,False,+0 -0
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=141441531,2,regular,False,+13 -2
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=142424189,3,regular,False,+7 -9
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=142424760,4,regular,False,+12 -3
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=142425311,5,regular,False,+3 -0
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=142425546,6,regular,False,+3 -6
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=142428013,7,regular,False,+1 -4
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=142467046,11,regular,False,+1 -1
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=143978119,12,regular,False,+4 -2
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=143983213,13,regular,False,+1 -1
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=144043188,14,regular,False,+7 -9
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=144855294,16,regular,False,+1 -1
https://www.kaggle.com/alizgrdede/titanic-survival,https://www.kaggle.com/code/alizgrdede/titanic-survival?scriptVersionId=210170527,20,regular,False,+4 -8
https://www.kaggle.com/alkidiarete/titanic-vectorizer,https://www.kaggle.com/code/alkidiarete/titanic-vectorizer?scriptVersionId=152085945,2,regular,False,+17 -31
https://www.kaggle.com/altemiromar/ensemble-vs-basic-classification-models,https://www.kaggle.com/code/altemiromar/ensemble-vs-basic-classification-models?scriptVersionId=200474463,3,regular,False,+63 -3
https://www.kaggle.com/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger,https://www.kaggle.com/code/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger?scriptVersionId=114495579,5,regular,False,+0 -0
https://www.kaggle.com/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger,https://www.kaggle.com/code/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger?scriptVersionId=114473342,2,regular,False,+73 -0
https://www.kaggle.com/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger,https://www.kaggle.com/code/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger?scriptVersionId=114475119,3,regular,False,+39 -0
https://www.kaggle.com/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger,https://www.kaggle.com/code/amalsalilan/predicting-the-fate-of-spaceship-titanic-passenger?scriptVersionId=114479570,4,regular,False,+22 -1
https://www.kaggle.com/amanaayush/notebook3b,https://www.kaggle.com/code/amanaayush/notebook3b?scriptVersionId=171038522,2,regular,False,+0 -0
https://www.kaggle.com/amanaayush/notebook3b,https://www.kaggle.com/code/amanaayush/notebook3b?scriptVersionId=171038751,3,regular,False,+2 -2
https://www.kaggle.com/ammanrizwan/digit-recognizer-notebook,https://www.kaggle.com/code/ammanrizwan/digit-recognizer-notebook?scriptVersionId=195931266,1,regular,False,+17 -0
https://www.kaggle.com/amulyat29/titanic-spaceship-notebook,https://www.kaggle.com/code/amulyat29/titanic-spaceship-notebook?scriptVersionId=157333581,4,regular,False,+0 -0
https://www.kaggle.com/amulyat29/titanic-spaceship-notebook,https://www.kaggle.com/code/amulyat29/titanic-spaceship-notebook?scriptVersionId=155991035,1,regular,False,+89 -0
https://www.kaggle.com/amulyat29/titanic-spaceship-notebook,https://www.kaggle.com/code/amulyat29/titanic-spaceship-notebook?scriptVersionId=157063802,3,regular,False,+4 -2
https://www.kaggle.com/amulyat29/titanic-spaceship-notebook,https://www.kaggle.com/code/amulyat29/titanic-spaceship-notebook?scriptVersionId=157753120,6,regular,False,+81 -43
https://www.kaggle.com/amulyat29/titanic-spaceship-notebook,https://www.kaggle.com/code/amulyat29/titanic-spaceship-notebook?scriptVersionId=157753202,7,regular,False,+1 -1
https://www.kaggle.com/ananyagiliyal7/passenger-prediction-spaceship-titanic,https://www.kaggle.com/code/ananyagiliyal7/passenger-prediction-spaceship-titanic?scriptVersionId=120613560,2,regular,False,+1 -1
https://www.kaggle.com/anjusukumaran4/spaceship-titanic-10-models,https://www.kaggle.com/code/anjusukumaran4/spaceship-titanic-10-models?scriptVersionId=132892085,3,regular,False,+78 -0
https://www.kaggle.com/anjusukumaran4/spaceship-titanic-10-models,https://www.kaggle.com/code/anjusukumaran4/spaceship-titanic-10-models?scriptVersionId=132893535,4,regular,False,+2 -0
https://www.kaggle.com/anjusukumaran4/spaceship-titanic-10-models,https://www.kaggle.com/code/anjusukumaran4/spaceship-titanic-10-models?scriptVersionId=132954604,5,regular,False,+8 -18
https://www.kaggle.com/anjusukumaran4/spaceship-titanic-10-models,https://www.kaggle.com/code/anjusukumaran4/spaceship-titanic-10-models?scriptVersionId=136204536,6,regular,False,+2 -2
https://www.kaggle.com/ankit1743/digit-recognizer-convolve-to-solve,https://www.kaggle.com/code/ankit1743/digit-recognizer-convolve-to-solve?scriptVersionId=161068686,2,regular,False,+25 -31
https://www.kaggle.com/ankit1743/digit-recognizer-convolve-to-solve,https://www.kaggle.com/code/ankit1743/digit-recognizer-convolve-to-solve?scriptVersionId=161069200,3,regular,False,+1 -1
https://www.kaggle.com/ankit1743/digit-recognizer-convolve-to-solve,https://www.kaggle.com/code/ankit1743/digit-recognizer-convolve-to-solve?scriptVersionId=161069724,4,regular,False,+1 -1
https://www.kaggle.com/ankit1743/digit-recognizer-convolve-to-solve,https://www.kaggle.com/code/ankit1743/digit-recognizer-convolve-to-solve?scriptVersionId=161070364,5,regular,False,+1 -1
https://www.kaggle.com/ankitajaiwar/logistic-regression-from-scratch-space-titanic,https://www.kaggle.com/code/ankitajaiwar/logistic-regression-from-scratch-space-titanic?scriptVersionId=116549603,5,regular,False,+0 -0
https://www.kaggle.com/ankitajaiwar/logistic-regression-from-scratch-space-titanic,https://www.kaggle.com/code/ankitajaiwar/logistic-regression-from-scratch-space-titanic?scriptVersionId=116549409,4,regular,False,+3 -1
https://www.kaggle.com/ankit1743/house-prices-histgradient-boosting,https://www.kaggle.com/code/ankit1743/house-prices-histgradient-boosting?scriptVersionId=162425231,2,regular,False,+1 -1
https://www.kaggle.com/ankit1743/house-prices-histgradient-boosting,https://www.kaggle.com/code/ankit1743/house-prices-histgradient-boosting?scriptVersionId=162425477,3,regular,False,+2 -13
https://www.kaggle.com/ankit1743/house-prices-histgradient-boosting,https://www.kaggle.com/code/ankit1743/house-prices-histgradient-boosting?scriptVersionId=162426274,4,regular,False,+2 -2
https://www.kaggle.com/ankit1743/house-prices-histgradient-boosting,https://www.kaggle.com/code/ankit1743/house-prices-histgradient-boosting?scriptVersionId=162720156,5,regular,False,+5 -5
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=159784987,5,regular,False,+0 -0
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=159784494,2,regular,False,+1 -1
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=159784777,3,regular,False,+2 -2
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=159784963,4,regular,False,+2 -2
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=159785179,6,regular,False,+1 -1
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=159785329,8,regular,False,+2 -2
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=159786030,9,regular,False,+21 -1
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=160258886,11,regular,False,+2 -2
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=160259935,12,regular,False,+2 -2
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=160261345,13,regular,False,+3 -3
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=160262094,14,regular,False,+2 -2
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=160262346,15,regular,False,+2 -2
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=160263366,17,regular,False,+1 -1
https://www.kaggle.com/ankit1743/spaceship-titanic-eda-and-gradient-boosting,https://www.kaggle.com/code/ankit1743/spaceship-titanic-eda-and-gradient-boosting?scriptVersionId=160268033,19,regular,False,+2 -2
https://www.kaggle.com/annastasy/house-prices-extensive-eda-and-predictions,https://www.kaggle.com/code/annastasy/house-prices-extensive-eda-and-predictions?scriptVersionId=161041547,2,regular,False,+2 -20
https://www.kaggle.com/annastasy/house-prices-extensive-eda-and-predictions,https://www.kaggle.com/code/annastasy/house-prices-extensive-eda-and-predictions?scriptVersionId=161042342,3,regular,False,+18 -0
https://www.kaggle.com/annastasy/house-prices-extensive-eda-and-predictions,https://www.kaggle.com/code/annastasy/house-prices-extensive-eda-and-predictions?scriptVersionId=170334015,5,regular,False,+1 -3
https://www.kaggle.com/anushreek15/digit-recogniser,https://www.kaggle.com/code/anushreek15/digit-recogniser?scriptVersionId=138454651,2,regular,False,+4 -0
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=143328790,2,regular,False,+0 -0
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=143330699,3,regular,False,+6 -5
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=143335699,5,regular,False,+3 -3
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=143347206,10,regular,False,+6 -4
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=143349354,11,regular,False,+4 -1
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=143350917,12,regular,False,+12 -11
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=143394105,13,regular,False,+6 -8
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=148788439,17,regular,False,+10 -5
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161487728,19,regular,False,+1 -1
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161488999,20,regular,False,+9 -12
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161489022,21,regular,False,+1 -1
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161489161,22,regular,False,+3 -4
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161489304,23,regular,False,+4 -9
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161489453,24,regular,False,+6 -7
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161489565,25,regular,False,+4 -4
https://www.kaggle.com/anthonytherrien/99-61-number-nemesis,https://www.kaggle.com/code/anthonytherrien/99-61-number-nemesis?scriptVersionId=161489681,26,regular,False,+4 -4
https://www.kaggle.com/apalladi/99-5-accuracy-with-a-simple-cnn-in-keras,https://www.kaggle.com/code/apalladi/99-5-accuracy-with-a-simple-cnn-in-keras?scriptVersionId=160267604,1,regular,False,+149 -0
https://www.kaggle.com/areebsyed237/xgboost-optuna-tuning,https://www.kaggle.com/code/areebsyed237/xgboost-optuna-tuning?scriptVersionId=143543944,2,regular,False,+2 -2
https://www.kaggle.com/anushreek15/space-titanic,https://www.kaggle.com/code/anushreek15/space-titanic?scriptVersionId=116997347,2,regular,False,+0 -0
https://www.kaggle.com/anushreek15/space-titanic,https://www.kaggle.com/code/anushreek15/space-titanic?scriptVersionId=116997303,1,regular,False,+127 -0
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99492184,11,regular,False,+0 -0
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99256577,3,regular,False,+1 -1
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99256911,4,regular,False,+12 -11
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99257100,5,regular,False,+4 -1
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99258908,8,regular,False,+15 -3
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99259026,9,regular,False,+2 -2
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99745411,13,regular,False,+14 -8
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=99745501,14,regular,False,+2 -0
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=100178396,15,regular,False,+3 -3
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=100178623,16,regular,False,+1 -1
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=100265874,17,regular,False,+1 -1
https://www.kaggle.com/armandsauzay/sklearn-all-you-need-to-know,https://www.kaggle.com/code/armandsauzay/sklearn-all-you-need-to-know?scriptVersionId=133565843,18,regular,False,+1 -1
https://www.kaggle.com/arpita712/house-price-regression,https://www.kaggle.com/code/arpita712/house-price-regression?scriptVersionId=171698529,3,regular,False,+0 -0
https://www.kaggle.com/arpita712/house-price-regression,https://www.kaggle.com/code/cdr0101/house-price-regression?scriptVersionId=170269967,1,regular,False,No diff found
https://www.kaggle.com/arpita712/house-price-regression,https://www.kaggle.com/code/arpita712/house-price-regression?scriptVersionId=171698507,2,regular,False,+9 -9
https://www.kaggle.com/asadozzaman/beginner-friendly-guide-to-understanding-titanic,https://www.kaggle.com/code/asadozzaman/beginner-friendly-guide-to-understanding-titanic?scriptVersionId=202444196,2,regular,False,+0 -0
https://www.kaggle.com/arunjangir245/titanic-machine-learning-decisiontreeclassifier,https://www.kaggle.com/code/arunjangir245/titanic-machine-learning-decisiontreeclassifier?scriptVersionId=141977048,3,regular,False,+0 -0
https://www.kaggle.com/arunjangir245/titanic-machine-learning-decisiontreeclassifier,https://www.kaggle.com/code/arunjangir245/titanic-machine-learning-decisiontreeclassifier?scriptVersionId=138484113,2,regular,False,+5 -0
https://www.kaggle.com/arunjangir245/titanic-machine-learning-logistic-regression,https://www.kaggle.com/code/arunjangir245/titanic-machine-learning-logistic-regression?scriptVersionId=136325257,3,regular,False,+0 -0
https://www.kaggle.com/arunjangir245/titanic-machine-learning-logistic-regression,https://www.kaggle.com/code/arunjangir245/titanic-machine-learning-logistic-regression?scriptVersionId=138484420,4,regular,False,+5 -0
https://www.kaggle.com/aryankalia17/spaceship-titanic,https://www.kaggle.com/code/aryankalia17/spaceship-titanic?scriptVersionId=170773684,3,regular,False,+0 -0
https://www.kaggle.com/aryankalia17/spaceship-titanic,https://www.kaggle.com/code/aryankalia17/spaceship-titanic?scriptVersionId=170771329,1,regular,False,+144 -0
https://www.kaggle.com/aryankalia17/spaceship-titanic,https://www.kaggle.com/code/aryankalia17/spaceship-titanic?scriptVersionId=170773279,2,regular,False,+122 -107
https://www.kaggle.com/aryankalia17/spaceship-titanic,https://www.kaggle.com/code/aryankalia17/spaceship-titanic?scriptVersionId=170774006,4,regular,False,+2 -0
https://www.kaggle.com/aryankalia17/spaceship-titanic,https://www.kaggle.com/code/aryankalia17/spaceship-titanic?scriptVersionId=170777283,8,regular,False,+2 -2
https://www.kaggle.com/asemmustafa/predicting-titanic-survival-analyzing-passenger-d,https://www.kaggle.com/code/asemmustafa/predicting-titanic-survival-analyzing-passenger-d?scriptVersionId=97493086,2,regular,False,+0 -0
https://www.kaggle.com/asemmustafa/predicting-titanic-survival-analyzing-passenger-d,https://www.kaggle.com/code/asemmustafa/predicting-titanic-survival-analyzing-passenger-d?scriptVersionId=98032913,6,regular,False,+2 -0
https://www.kaggle.com/asemmustafa/predicting-titanic-survival-analyzing-passenger-d,https://www.kaggle.com/code/asemmustafa/predicting-titanic-survival-analyzing-passenger-d?scriptVersionId=118983289,9,regular,False,+0 -3
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=125770706,3,regular,False,+0 -0
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=126655406,7,regular,False,+42 -6
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=126656151,8,regular,False,+1 -1
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=126793887,9,regular,False,+60 -61
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=126795029,10,regular,False,+1 -1
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=131364666,11,regular,False,+66 -51
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=131365382,12,regular,False,+3 -3
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=131367678,13,regular,False,+1 -1
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=136839842,14,regular,False,+59 -47
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,https://www.kaggle.com/code/ashx010/house-price-data-analysis-and-prediction-model?scriptVersionId=136841830,16,regular,False,+1 -1
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=96455349,12,regular,False,+0 -0
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=95357254,3,regular,False,+2 -2
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=95378703,4,regular,False,+1 -1
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=95390508,5,regular,False,+3 -1
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=95392614,6,regular,False,+11 -6
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=95489598,8,regular,False,+3 -3
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=95977178,9,regular,False,+3 -1
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=96457570,14,regular,False,+9 -4
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=96458615,18,regular,False,+1 -0
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=96520081,20,regular,False,+5 -1
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=96615938,23,regular,False,+4 -3
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=96616163,24,regular,False,+2 -2
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,https://www.kaggle.com/code/atulsharma287/digit-recognisor-nn?scriptVersionId=97217616,27,regular,False,+2 -2
https://www.kaggle.com/ayahazem6103/mnist-digit-recognizer-acc-99-375,https://www.kaggle.com/code/ayahazem6103/mnist-digit-recognizer-acc-99-375?scriptVersionId=142387297,4,regular,False,+0 -0
https://www.kaggle.com/ayahazem6103/mnist-digit-recognizer-acc-99-375,https://www.kaggle.com/code/ayahazem6103/mnist-digit-recognizer-acc-99-375?scriptVersionId=140983901,1,regular,False,+185 -0
https://www.kaggle.com/ayahazem6103/mnist-digit-recognizer-acc-99-375,https://www.kaggle.com/code/ayahazem6103/mnist-digit-recognizer-acc-99-375?scriptVersionId=142387224,3,regular,False,+39 -7
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=158847662,2,regular,False,+1 -8
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=159345469,3,regular,False,+73 -39
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=160153416,4,regular,False,+226 -79
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=160300511,5,regular,False,+57 -39
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=160560387,6,regular,False,+164 -141
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=162065453,9,regular,False,+167 -210
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=162309077,10,regular,False,+193 -181
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=184145022,14,regular,False,+127 -105
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=184176738,15,regular,False,+31 -29
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=184178374,16,regular,False,+17 -143
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=184186805,17,regular,False,+7 -5
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=184493273,18,regular,False,+0 -2
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,https://www.kaggle.com/code/avanishmeed/feature-selection-explained-rfecv?scriptVersionId=184692098,19,regular,False,+140 -184
https://www.kaggle.com/aymenkhouja/gentle-intoduction-to-multiclass-classification,https://www.kaggle.com/code/aymenkhouja/gentle-intoduction-to-multiclass-classification?scriptVersionId=125492533,3,regular,False,+0 -0
https://www.kaggle.com/aymenkhouja/gentle-intoduction-to-multiclass-classification,https://www.kaggle.com/code/aymenkhouja/gentle-intoduction-to-multiclass-classification?scriptVersionId=125492508,2,regular,False,+2 -2
https://www.kaggle.com/azminetoushikwasi/mastering-bias-variance-tradeoff,https://www.kaggle.com/code/azminetoushikwasi/mastering-bias-variance-tradeoff?scriptVersionId=97085560,8,regular,False,+0 -0
https://www.kaggle.com/azminetoushikwasi/mastering-bias-variance-tradeoff,https://www.kaggle.com/code/azminetoushikwasi/mastering-bias-variance-tradeoff?scriptVersionId=96710299,5,regular,False,+0 -2
https://www.kaggle.com/azminetoushikwasi/mastering-bias-variance-tradeoff,https://www.kaggle.com/code/azminetoushikwasi/mastering-bias-variance-tradeoff?scriptVersionId=96771589,6,regular,False,+16 -8
